brewery_id,brewery_name,review_time,review_overall,review_aroma,review_appearance,review_profilename,beer_style,review_palate,review_taste,beer_name,beer_abv,beer_beerid
163,Amstel Brouwerij B. V.,1186001011,3,2.5,2.5,Rainintheface,Light Lager,2.5,2.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1185844651,2,2,2.5,dmamiano,Light Lager,1.5,2,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1184607136,2,2,2.5,DoubleJ,Light Lager,2.5,2,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1184468130,1.5,2.5,2.5,biegaman,Light Lager,1.5,2,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1183597496,5,3,4,riemenschneider,Light Lager,2,4,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1182988641,3.5,3.5,3,tempest,Light Lager,3.5,3.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1182697582,1.5,1.5,2,pmcadamis,Light Lager,1.5,1,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1182017701,2.5,2.5,2,BeerBelcher,Light Lager,2,2,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1181954979,2,2,1,dacrza1,Light Lager,1,2,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1181432960,3.5,1.5,2,Atron67,Light Lager,1.5,2.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1180199416,3,3,2.5,Byeast,Light Lager,2.5,3,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1179103429,3,2.5,3,KiltedCulinarian,Light Lager,2.5,3,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1178163375,2.5,2,2,sleazo,Light Lager,1.5,1.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1177789119,3,2,2.5,coalcracker,Light Lager,2,2,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1175739970,2.5,2,2,TheManiacalOne,Light Lager,2.5,2,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1175390442,2.5,1.5,2.5,Drew966,Light Lager,2.5,2.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1172522924,2.5,3,2,stevete13,Light Lager,2.5,3,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1172024927,2.5,2,3,Schwarzbart,Light Lager,4,2.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1171805725,3,2,2,jaydanahy,Light Lager,3,3,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1170187140,3,2,3,pumarocks,Light Lager,3,3,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1169004035,3,3,3,dshockey,Light Lager,3,2.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1166931500,1.5,1.5,2.5,MrHurmateeowish,Light Lager,3,1,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1166689232,3,2.5,3,mmmbeer,Light Lager,2,2,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1166676057,4,3.5,3,zuggy9,Light Lager,3.5,3.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1166161870,2.5,2,3.5,joeldtaylor,Light Lager,3.5,2.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1165782823,4,3,3,jmbranum,Light Lager,3.5,3.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1163599437,3.5,3.5,3.5,BrianCavtanker,Light Lager,3.5,3.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1163474520,1,1,2,alysmith4,Light Lager,3,1,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1163195849,2.5,2.5,2.5,afinepilsner,Light Lager,2,2,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1160800060,3.5,3,4,BeerSox,Light Lager,3.5,3,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1160290885,1.5,1.5,3,goschool,Light Lager,1.5,1.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1159449620,3,2.5,2.5,teg8612,Light Lager,2.5,2.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1158713044,3.5,2,3,kimcgolf,Light Lager,3,3,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1158468503,3,1.5,1.5,AustinBeerLvr,Light Lager,1.5,1.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1158062802,1.5,2,2,andjusticeforale,Light Lager,2,1.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1158044475,2,1.5,2,TechMyst,Light Lager,2,2,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1157869654,3,3.5,3,31thadrty1,Light Lager,3.5,3.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1156544819,3.5,3,3,cbros,Light Lager,3.5,3.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1155871713,4,2.5,3,veech,Light Lager,3,3,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1155368812,3.5,3,3,cdubb,Light Lager,3,3,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1155367682,2.5,2.5,2.5,ghostmech007,Light Lager,2,3.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1155341557,3,3,3,jettjon,Light Lager,3,3,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1155184275,4,2.5,3.5,MusicmanSD,Light Lager,3,2.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1155081469,4,3,2.5,robocrouch,Light Lager,3,3.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1154143367,2,2,2,fido,Light Lager,2,2,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1152675333,2,2,2,aquatonex,Light Lager,2,2,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1152003454,2,1,1.5,Noobster,Light Lager,2,1,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1317093007,1,1.5,2,jmdrpi,Light Lager,2.5,2,Amstel Light,3.5,436
3207,San Francisco Brewing Company,1096654366,1.5,1.5,2,rastaman,American Pale Ale (APA),1.5,1.5,North Beach Ale,,20114
163,Amstel Brouwerij B. V.,1316998991,3,2.5,3,shealoftus14,Light Lager,2.5,3,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1316812960,2.5,2,1.5,drowninginhops,Light Lager,2,2.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1316123644,1,2,3,ChicagoHopHead,Light Lager,1,1,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1315350469,2.5,2,2.5,FanofHefe,Light Lager,2.5,2.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1314847810,1,1,1.5,crossovert,Light Lager,1.5,1,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1314121734,1.5,1.5,2.5,nickd717,Light Lager,1.5,1.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1313930502,1,2.5,2.5,mikeg67,Light Lager,2.5,1.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1313025136,2,2,2,kylehay2004,Light Lager,3,2,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1312377222,2.5,2,3,BEERME528,Light Lager,2.5,2.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1151427281,4.5,4.5,4,RBorsato,Light Lager,4,4,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1150750009,1.5,2,2.5,Gruntlumber,Light Lager,2,1.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1150227137,4.5,3,4,Brew1Up,Light Lager,3.5,3,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1150226701,3.5,3,2.5,AChamberlain,Light Lager,3,3,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1149316167,2,2,2,jwc215,Light Lager,1.5,1.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1148101808,3,2,2,supercolter,Light Lager,2.5,1.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1147662463,2.5,3,3,rhoadsrage,Light Lager,2.5,3,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1147654162,2,1.5,2.5,Ski39Off,Light Lager,2.5,2,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1147157053,1,2,2,therickguy78,Light Lager,1,1,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1146382086,4,1.5,3,palffyfan,Light Lager,2,3,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1146109605,2,1,2,akajimmyd,Light Lager,1.5,1.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1146088898,3,3,2.5,Sosh,Light Lager,3,3,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1145738271,2.5,3.5,3.5,scaliasux,Light Lager,3,2,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1145159944,2.5,3,2.5,bignick,Light Lager,1.5,3.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1143584825,4.5,3,4,MrSeth,Light Lager,4,3.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1143502843,3.5,3,2.5,squish059,Light Lager,3,3.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1142383598,3,2,2,jabocu,Light Lager,2,1.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1135576132,4,2,4,doctorjoeyboey,Light Lager,3,2.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1141479955,2,2,2.5,BuckeyeNation,Light Lager,1.5,1.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1140633269,3,2.5,3,WVbeergeek,Light Lager,2,2,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1140296127,3.5,2.5,2.5,oldirtycaffrey,Light Lager,3,3,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1140217536,4,2.5,2,Hibernator,Light Lager,2,2.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1139112224,3,3,2.5,Mebuzzard,Light Lager,3,3,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1138983360,3,2.5,1,DarkerTheBetter,Light Lager,3,3.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1138298363,2.5,3,2.5,tesguino,Light Lager,3,3.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1137965070,2.5,2.5,2,Koolbreeze2,Light Lager,2,2,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1137621467,4,2.5,3.5,Pepeton,Light Lager,3.5,3,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1136101815,4.5,3,4,casualbeerman,Light Lager,3,4,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1135643519,3,2.5,3,tgbljb,Light Lager,3,3,Amstel Light,3.5,436
9020,Yazoo Brewing Company,1224350360,4,4,3,Likeburning,Hefeweizen,4,3.5,Hefeweizen,5,20575
163,Amstel Brouwerij B. V.,1135572386,3,3,2.5,feloniousmonk,Light Lager,2.5,2.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1134650704,4,3,3,AndreiX,Light Lager,3,3.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1133667485,2.5,2,2.5,jmz62565,Light Lager,2,2,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1132967707,3.5,3,2.5,daliandragon,Light Lager,3,3.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1132610774,1,3,4,danielharper,Light Lager,2.5,1.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1130225001,3.5,2.5,3,faubs,Light Lager,3,4,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1129927499,4,2,3.5,johnshuster,Light Lager,3.5,3.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1129689280,2.5,1,1.5,DERTY1,Light Lager,1.5,1.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1124587322,4.5,3,3,tobyandgina,Light Lager,4,4,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1121738125,1,1.5,1,KoG,Light Lager,1.5,1,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1129670833,1.5,1.5,2,semihobo,Light Lager,1.5,2,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1127805274,2.5,1,1.5,Bumpon10s,Light Lager,1.5,1,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1127457831,4.5,2.5,3.5,ommegangpbr,Light Lager,3.5,4,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1127367514,3.5,2,2.5,aquaphyre,Light Lager,2,3,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1127013613,2.5,2,2.5,hotsidehot,Light Lager,2,2.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1127008310,2.5,2.5,3,brewQ,Light Lager,2,3,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1126929524,4,3,3,alankwak,Light Lager,3.5,3,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1125973014,3.5,2,2.5,scooter231,Light Lager,1.5,2.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1125771959,4.5,3,3,buxwheat,Light Lager,3,3.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1125432267,3,3,2,claymanhb,Light Lager,3,3,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1121258280,2,3,3,palliko,Light Lager,2.5,2.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1120966080,3,3.5,3.5,PBRstreetgang,Light Lager,2.5,3,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1120703617,3,2.5,3,BEERchitect,Light Lager,2.5,2.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1120583713,1.5,1.5,2,riversider76,Light Lager,3,1.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1119907194,1,2,2,chOAKbarrell,Light Lager,1.5,1,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1118437563,2.5,2,3,BrewMaven,Light Lager,1.5,2,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1117668796,2,2,2,Frozensoul327,Light Lager,2,2,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1117350355,2.5,3,2.5,whynot44,Light Lager,2.5,2,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1116981213,2,2,2,naf,Light Lager,1.5,1,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1115863581,4,2,3.5,rousee,Light Lager,4,3.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1114643634,4,2.5,4,GCBrewingCo,Light Lager,2.5,3,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1105366113,3,2.5,3.5,paterlodie,Light Lager,2.5,2.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1114633958,4,2,2,ski271,Light Lager,2,3,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1112840376,5,3,3,samsneed,Light Lager,4,4,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1112029328,2.5,1.5,2.5,Vancer,Light Lager,2,2,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1111539398,5,2,3,sinkr,Light Lager,3,4,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1111387301,2,1.5,2.5,Luigi,Light Lager,2,1.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1110757697,2,2,2.5,MoeSizlak,Light Lager,2.5,2,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1109818179,3.5,3.5,3.5,yeagerbm,Light Lager,3.5,3,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1109306037,4,3,3,BigRedN,Light Lager,2.5,3,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1106680634,2,1.5,2,euskera,Light Lager,1.5,1,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1106451521,4,3,3,TheDeuce,Light Lager,4,3,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1307392386,1.5,1.5,3,nrbw23,Light Lager,2.5,1,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1105153823,2,2,2,HardTarget,Light Lager,1.5,2,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1105078105,3.5,2.5,3,crookedhalo,Light Lager,3,3,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1104690660,2.5,1.5,1.5,NEhophead,Light Lager,2.5,2,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1103340059,2.5,2,3,sulldaddy,Light Lager,1.5,2.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1103236416,3,2.5,3,BeerBob,Light Lager,3,2.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1102006973,2,1,1,cncbofh,Light Lager,1.5,1,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1100130969,2.5,1.5,1,MuddyFeet,Light Lager,1.5,2,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1098710642,1,1,2.5,walleye,Light Lager,1,1,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1097677488,2,1.5,3,meathookjones,Light Lager,1.5,1.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1096124047,2,1.5,2,DrJay,Light Lager,2.5,1.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1094942937,2.5,2,2,moulefrite,Light Lager,2.5,2.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1094868968,3,2,3,CCUBA,Light Lager,3.5,3.5,Amstel Light,3.5,436
20658,7 Seas Brewery and Taproom,1267505224,4,4,4,barleywinefiend,American Double / Imperial IPA,4,4,Ballz Deep Double IPA,8.4,53679
163,Amstel Brouwerij B. V.,1090636119,3.5,1.5,2,mynie,Light Lager,2,1.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1089601926,3,2.5,3,connecticutpoet,Light Lager,2.5,2.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1088651370,2,1.5,1.5,waughbrew,Light Lager,2,2,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1086135012,2.5,3,3,Boilermaker88,Light Lager,2.5,2.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1085959217,1.5,1.5,1.5,beertaster13,Light Lager,2,2,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1083111500,1.5,2.5,2.5,cptnjck101,Light Lager,3,2.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1082691173,2.5,2.5,3,RoyalT,Light Lager,2.5,2.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1082469551,2,2,3,Trentonator,Light Lager,2,2,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1081195455,2.5,2,2.5,chaduvel,Light Lager,2,2,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1080081715,1.5,1.5,2,mschofield,Light Lager,2,1.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1079834852,2.5,2,2,jsolack,Light Lager,1.5,1.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1079581379,3,2.5,3,Zorro,Light Lager,2.5,2.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1307151541,2.5,3.5,4,rlshep,Light Lager,2,2,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1078495580,3,2,3,Foxman,Light Lager,2.5,2.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1078321287,2.5,2.5,2.5,JoEBoBpr,Light Lager,2.5,2.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1077318434,2.5,2.5,2.5,oggg,Light Lager,2.5,3,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1073614704,2.5,1.5,2,ralphw56,Light Lager,2,2.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1072598570,3,2,2.5,theozag,Light Lager,2.5,3.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1312155294,2.5,1,2.5,DrewCapzz,Light Lager,2.5,2.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1311842659,2.5,1.5,3,MoreThanWine,Light Lager,2,3,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1311279840,2.5,3,3.5,biboergosum,Light Lager,3,2.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1309836423,2.5,3,3.5,ferrari29,Light Lager,2.5,2.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1309581645,2,2,3,SWMeyer4141,Light Lager,1.5,2.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1306770460,2,2,2.5,mdfb79,Light Lager,2,2,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1305673770,2.5,1.5,2,kingcrowing,Light Lager,3,2,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1305342826,2,3.5,4,ZenAgnostic,Light Lager,2,2,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1072577041,3.5,3.5,3.5,TastyTaste,Light Lager,3.5,2.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1071989044,3.5,2.5,2.5,dual1246,Light Lager,3,3,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1071856037,3,2.5,2.5,francisweizen,Light Lager,3,2.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1071851170,3,2,2,Rootdog316,Light Lager,2.5,2.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1071514229,2,3,4,counselor,Light Lager,2.5,2.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1070566469,1.5,1,1.5,DrunkMcDermott,Light Lager,2,1.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1069699200,3,1.5,2,Tballz420,Light Lager,2,2,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1069264277,2.5,1.5,2.5,ADR,Light Lager,2,2,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1069086823,4,2.5,2.5,ThistleKing,Light Lager,2.5,3.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1066996445,2,1.5,2,ImperialScott,Light Lager,3,1.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1066977195,2,2,3,flaminghomer,Light Lager,2,2,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1066692035,3.5,2.5,2.5,HCYJ,Light Lager,2.5,2,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1066181031,3,2.5,2.5,kunzbrew,Light Lager,3,3,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1066071970,4,2,2,SepticDeath,Light Lager,2,2,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1063816506,3,2,2,guinness33,Light Lager,3,2,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1061842628,2,2,3,putnam,Light Lager,3,2.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1058734253,3,1.5,2.5,granger10,Light Lager,2.5,1,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1058264446,4,3.5,4,bierman2000,Light Lager,4,3.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1058207120,3,3,2.5,Reidrover,Light Lager,2,2,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1057934949,1.5,1,2,TheDM,Light Lager,1.5,1,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1057629139,4,1.5,3,Mustard,Light Lager,2.5,2,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1057065245,1.5,1,1.5,hotstuff,Light Lager,1.5,1.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1056912972,2,2,2,FranklinPCombs,Light Lager,2.5,2,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1056672678,3,2,2.5,Beastdog75,Light Lager,1.5,2,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1055665111,2.5,1.5,2.5,beerguy101,Light Lager,2.5,2.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1055407576,3,3,3,clvand0,Light Lager,2.5,2.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1054475046,3,1.5,2.5,au1sec,Light Lager,2,3,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1053650463,2,2.5,2,86MonteSS,Light Lager,3,2,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1053631999,3.5,2,2.5,DESTRO,Light Lager,3,3,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1053274348,3,2,2,OldFrothingSlosh,Light Lager,2,2.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1051180182,3,2,3,brewdlyhooked13,Light Lager,3,3.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1016982390,2.5,3,3,WilliamPhilaPa,Light Lager,3,2.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1050958539,3.5,2.5,3,Andreji,Light Lager,3,2.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1050611620,2.5,2.5,2,allboutbierge,Light Lager,2.5,2.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1049472087,3,2.5,3,Redrover,Light Lager,2.5,3,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1049159744,1,1,1,rastaman,Light Lager,1,1,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1048741349,2.5,2.5,3,Shiloh,Light Lager,3.5,2.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1048178512,3,3,3,francisweizen,Light Lager,3,3,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1047680171,1.5,2.5,2.5,budgood1,Light Lager,1.5,1,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1047669393,2,2,2,AtLagerHeads,Light Lager,2,2,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1046700222,1.5,2,2.5,bditty187,Light Lager,2.5,1.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1046439256,3,1.5,2,kindestcut,Light Lager,2.5,2,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1046187387,2,3,3,thefratguy,Light Lager,2,2,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1045921008,2.5,2,1.5,Bruiser81,Light Lager,3,2.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1043868106,2.5,1.5,3,Pegasus,Light Lager,2.5,1.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1043586622,3,2.5,3,Gusler,Light Lager,2.5,2.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1042143207,3.5,2.5,3,Morris729,Light Lager,3,2.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1041609664,3,2.5,2.5,Zraly,Light Lager,2.5,2.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1039810604,3,3,3,elmocoso,Light Lager,3,3,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1037595567,2,1.5,2,ipogios,Light Lager,1.5,1.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1036358510,2.5,3,2.5,ElGuapo,Light Lager,3,2.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1033670253,3.5,3,3,NeroFiddled,Light Lager,2.5,3,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1033547618,1.5,1.5,1.5,Dogbrick,Light Lager,1,1.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1031897977,2,1.5,2.5,yen157,Light Lager,1.5,1.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1027191446,3,1,2,BeerAngel,Light Lager,2,2,Amstel Light,3.5,436
